fpr,tpr
0.050409,0.292857
0.050409,0.293651
0.050409,0.294444
0.050599,0.294444
0.050789,0.294444
0.050789,0.295238
0.050789,0.296032
0.050980,0.296032
0.051170,0.296032
0.051360,0.296032
0.051360,0.296825
0.051360,0.297619
0.051360,0.298413
0.051550,0.298413
0.051741,0.298413
0.051741,0.299206
0.051741,0.300000
0.051931,0.300000
0.052121,0.300000
0.052121,0.300794
0.052311,0.300794
0.052311,0.301587
0.052501,0.301587
0.052501,0.302381
0.052501,0.303175
0.052501,0.303968
0.052692,0.303968
0.052882,0.303968
0.052882,0.304762
0.053072,0.304762
0.053262,0.304762
0.053453,0.304762
0.053643,0.304762
0.053833,0.304762
0.054023,0.304762
0.054213,0.304762
0.054404,0.304762
0.054594,0.304762
0.054784,0.304762
0.054974,0.304762
0.054974,0.305556
0.055165,0.305556
0.055355,0.305556
0.055545,0.305556
0.055545,0.306349
0.055545,0.307143
0.055735,0.307143
0.055735,0.307937
0.055925,0.307937
0.056116,0.307937
0.056306,0.307937
0.056496,0.307937
0.056686,0.307937
0.056877,0.307937
0.057067,0.307937
0.057257,0.307937
0.057447,0.307937
0.057637,0.307937
0.057828,0.307937
0.058018,0.307937
0.058208,0.307937
0.058398,0.307937
0.058589,0.307937
0.058779,0.307937
0.058969,0.307937
0.059159,0.307937
0.059349,0.307937
0.059540,0.307937
0.059540,0.308730
0.059540,0.309524
0.059540,0.310317
0.059540,0.311111
0.059730,0.311111
0.059920,0.311111
0.060110,0.311111
0.060110,0.311905
0.060110,0.312698
0.060301,0.312698
0.060301,0.313492
0.060491,0.313492
0.060681,0.313492
0.060681,0.314286
0.060871,0.314286
0.061061,0.314286
0.061252,0.314286
0.061252,0.315079
0.061252,0.315873
0.061252,0.316667
0.061252,0.317460
0.061252,0.318254
0.061442,0.318254
0.061632,0.318254
0.061632,0.319048
0.061632,0.319841
0.061822,0.319841
0.061822,0.320635
0.061822,0.321429
0.061822,0.322222
0.062013,0.322222
0.062013,0.323016
0.062203,0.323016
0.062393,0.323016
0.062583,0.323016
0.062583,0.323810
0.062583,0.324603
0.062583,0.325397
0.062583,0.326190
0.062583,0.326984
0.062583,0.327778
0.062583,0.328571
0.062773,0.328571
0.062964,0.328571
0.063154,0.328571
0.063344,0.328571
0.063534,0.328571
0.063725,0.328571
0.063915,0.328571
0.063915,0.329365
0.064105,0.329365
0.064295,0.329365
0.064295,0.330159
0.064295,0.330952
0.064485,0.330952
0.064676,0.330952
0.064866,0.330952
0.065056,0.330952
0.065246,0.330952
0.065437,0.330952
0.065627,0.330952
0.065627,0.331746
0.065817,0.331746
0.066007,0.331746
0.066007,0.332540
0.066197,0.332540
0.066388,0.332540
0.066388,0.333333
0.066578,0.333333
0.066768,0.333333
0.066768,0.334127
0.066958,0.334127
0.067149,0.334127
0.067339,0.334127
0.067529,0.334127
0.067529,0.334921
0.067529,0.335714
0.067529,0.336508
0.067719,0.336508
0.067719,0.337302
0.067909,0.337302
0.067909,0.338095
0.067909,0.338889
0.068100,0.338889
0.068290,0.338889
0.068290,0.339683
0.068480,0.339683
0.068670,0.339683
0.068670,0.340476
0.068861,0.340476
0.068861,0.341270
0.068861,0.342063
0.068861,0.342857
0.069051,0.342857
0.069241,0.342857
0.069431,0.342857
0.069621,0.342857
0.069812,0.342857
0.070002,0.342857
0.070002,0.343651
0.070192,0.343651
0.070192,0.344444
0.070382,0.344444
0.070573,0.344444
0.070573,0.345238
0.070573,0.346032
0.070763,0.346032
0.070763,0.346825
0.070953,0.346825
0.071143,0.346825
0.071143,0.347619
0.071143,0.348413
0.071143,0.349206
0.071143,0.350000
0.071333,0.350000
0.071333,0.350794
0.071524,0.350794
0.071714,0.350794
0.071714,0.351587
0.071904,0.351587
0.071904,0.352381
0.071904,0.353175
0.072094,0.353175
